Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Guyana,GUY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.74378967,99.81513977,101.3986816,102.1478271,,98.46600342,103.5911713,100.3180695,99.04498291,95.68779755,96.23396301,97.50248718,97.10315704,96.42907715,95.9228363,96.56181335,98.97840118,103.2041016,107.5905533,,96.73171997,93.38134003,91.79810333,92.15310669,94.27700806,95.84963226,100.5361862,,106.3740921,105.5340195,102.2452621,,97.42949677,,100.8813171,,97.94065094,98.86010742,95.18860626,96.49475861,98.99661255,97.81163788,,,,,,,,,
High income,HIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,99.56555176,99.72335052,99.64792633,99.84303284,99.34951782,99.40689087,99.75644684,99.61804199,99.5511322,99.31932068,101.3990631,100.9569473,101.2022781,100.4800415,99.97978973,100.1025314,100.7545471,101.3371735,101.7495728,102.1343307,102.3884811,101.850563,101.2455673,101.1442184,101.0647812,101.3078613,101.3606415,100.4529724,101.4944992,101.2319183,100.7691269,100.4105301,100.141983,100.401619,101.0685196,101.5943985,101.9679871,102.4437714,102.8095474,102.4922714,102.2883224,102.0181885,102.0058212,102.1682816,101.8971405,101.6846085,101.5270462,101.5365295,101.2405624,101.1912003,101.1569366,
"Hong Kong SAR, China",HKG,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,118.9191818,119.2121735,119.0570908,119.8276062,121.1185684,121.9533081,121.5993881,118.7003784,115.2992935,112.2059021,110.5721588,108.7789001,108.1032562,107.652977,106.4006729,105.78125,106.4283981,107.8009567,108.5983734,108.9493637,107.3526382,105.3012085,102.3160706,99.28096771,98.61358643,98.47628021,,97.94757843,,,,,,,,,,,,,,103.9206619,106.4941864,109.3130112,110.2267609,108.1417465,107.7623215,108.6176682,109.3225327,107.832077,
Honduras,HND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,82.99556732,83.02227783,84.45240021,83.41013336,84.84243774,85.43118286,86.5663681,85.44268036,88.06375885,93.71356201,95.36947632,94.78289795,100.8298569,102.3837891,103.8333282,104.4590302,107.0302963,,107.1667709,,104.535347,104.1302719,107.3753128,108.3267136,107.9158325,105.7409592,106.2002869,106.3789215,105.5034485,104.6323624,103.7630997,,,108.7432098,106.2672195,101.7492294,104.6900864,99.84381866,100.9270477,99.79480743,100.6589508,99.64569855,96.52674866,93.85205078,91.94348907,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,49.20495987,49.54742813,49.83382034,50.92853165,51.95069122,54.1004982,56.90560913,59.52445984,61.6906395,63.52693939,65.7922821,67.46360016,66.6864624,66.7501297,66.4769516,65.38742828,65.15326691,63.9367485,63.90563965,62.4793396,60.94525909,62.65459061,61.32659149,61.44800949,62.50020981,65.06854248,65.41252899,69.95044708,70.80316162,70.45648193,72.95144653,76.32968903,81.80007935,85.25112152,88.27613831,90.9993515,93.56446075,95.86882782,99.55513763,99.33019257,99.364151,99.39968109,100.6561584,100.8818207,101.5804901,100.8408813,101.7146988,102.4906311,103.6219864,104.5233002,105.0255585,
Croatia,HRV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.24066925,83.92775726,84.81249237,86.37071991,87.28327179,91.1309967,93.12094116,95.04631042,97.08647919,99.78099823,101.7568588,,103.345993,100.7032471,97.72112274,93.84365845,91.78289032,91.94394684,93.53772736,96.37911987,99.68901062,100.9960175,100.5792313,98.20056915,96.47103119,94.60305023,93.22310638,,
Haiti,HTI,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,50.72734833,53.01393127,54.61325836,56.34968185,58.05109024,62.04576874,63.21228027,63.30989838,63.89406967,69.37010956,76.01496124,76.61818695,82.23103333,86.4553299,87.38578033,89.59082794,75.47512054,,,,,74.89466095,78.54443359,84.4955368,91.75192261,100.3337479,109.6623611,113.5715103,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.18652344,101.2811508,104.4693832,106.2645035,106.8358383,105.2993927,104.4174271,101.9741211,98.6371994,97.63356018,99.34256744,105.1998367,108.4840317,109.1913223,105.5560303,97.97380829,91.61322021,85.44685364,83.69129181,85.23039246,89.35340118,95.05214691,100.135582,105.6215134,104.8579102,102.1148224,100.5711365,100.6441422,100.7474518,101.1199112,100.2052078,99.01557159,98.11929321,97.50032806,98.16443634,99.58309174,99.00731659,100.6412506,101.0737686,100.856308,100.0155029,99.69792938,99.98496246,101.8569183,102.325119,101.8788071,100.8054733,96.76048279,95.49093628,,
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.51988983,95.71630859,96.70645905,100.2356796,101.537323,103.0340424,103.4305115,102.8754501,100.6266403,100.8083725,101.8708572,102.7602386,103.0636597,103.3237534,104.3011475,105.5016174,108.1650925,107.4015732,108.1890564,108.7643814,108.4971008,107.1889267,106.2832031,105.9772797,105.6660309,105.5187531,104.6529236,102.9471817,103.6224289,103.9898834,104.6728821,105.6361313,105.2316284,106.6931,106.3596115,106.0036392,105.6437225,106.5205002,106.8880463,106.48423,105.2742767,105.3300476,106.0858078,106.6380005,104.5836105,104.6479492,106.8590317,106.4394684,101.6671219,101.9464188,103.2884903,
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,86.72277832,86.92282867,88.1811676,91.52233124,92.89189911,94.4923172,95.15290833,95.19445801,93.79116821,94.51470184,95.73416901,96.89160919,97.41661835,97.67572784,98.19307709,98.62851715,100.106308,99.1027298,99.69774628,99.83424377,99.39051819,98.70010376,98.05095673,97.97682953,97.87798309,97.92420197,97.05983734,96.52384949,97.23748016,97.5272522,98.52185059,99.4176712,99.80538177,101.4902115,101.9912415,102.2758789,102.3310089,103.1315079,103.5081711,103.4131927,102.7724075,103.2364807,104.0104828,104.2629776,102.8966217,102.5338364,104.287941,104.1905212,101.5579376,101.7940521,102.5693588,
IDA total,IDA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.65145874,53.72706985,56.06151962,58.60335922,60.17813873,61.97576904,63.59447861,65.84414673,67.79792786,70.86702728,72.97318268,75.46411133,77.22131348,77.96343994,77.4571228,75.97389984,74.27680206,73.43662262,74.1350174,73.47781372,73.01363373,74.35289001,74.71911621,75.50357056,76.11061859,76.71643829,75.93753052,78.70134735,79.86248779,80.32034302,82.64669037,84.07299805,86.98383331,89.61070251,91.8788681,93.8359375,94.99633026,95.7933197,96.38175201,97.11209106,97.72171783,99.10230255,99.9911499,99.7384491,99.75328064,98.64923859,99.63239288,100.1732407,101.3649216,101.5278625,101.3387833,
IDA blend,IDB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.32332993,55.58634949,57.67570114,59.47367096,63.44435883,63.77325821,63.72140121,68.03090668,71.02855682,77.87586212,81.03360748,85.65724182,90.30001068,91.45635223,90.59117889,88.60508728,83.8170166,82.65953827,80.55921936,79.53276062,80.21437836,80.29337311,81.4471817,83.38056946,83.18528748,81.61090851,77.80782318,80.21961212,82.40045929,84.24816132,87.1150589,87.31365204,87.03713989,89.42034912,91.70819855,93.35964966,92.10333252,91.39517975,87.96491241,89.18733978,89.8969574,91.24365997,92.37107849,92.80198669,92.50900269,90.58152771,92.36372375,92.45659637,93.75679779,92.77809143,91.18817902,
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,83.68039703,84.84853363,85.82485199,86.10675049,85.02404022,87.14016724,89.80815125,92.30196381,100.4041367,,,109.9654312,114.4721832,116.7042084,119.5692215,121.1644669,119.5977631,118.1014175,117.1539001,116.3139496,114.3413086,112.620842,110.8872604,110.2424927,110.963623,110.4830093,109.9648972,109.9005508,110.7341919,111.3510666,108.759491,109.7509232,109.9209518,109.5265274,108.9343033,107.9554367,106.2683792,109.3057709,107.8225403,108.5492401,109.1503372,109.1798325,109.2734222,106.8415909,106.0734024,105.9602432,105.6098785,105.9114304,106.41082,,,
IDA only,IDX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,53.0062294,52.59714127,55.05830002,57.96559143,58.55263901,60.98746109,63.3354187,64.70973969,66.21160126,67.61743927,69.2287674,70.8370285,71.1181488,71.61428833,71.22223663,69.92363739,69.72840118,68.92661285,70.94024658,70.51476288,69.48590851,71.42687225,71.42176819,71.67275238,72.66535187,74.29531097,74.95613861,77.89958191,78.52729797,78.38533783,80.45558929,82.4919281,86.95246887,89.69930267,91.96231079,94.08965302,96.39913177,97.904953,100.3839569,100.8547821,101.3953781,102.799118,103.5917435,103.0364609,103.177948,102.4816895,103.0962296,103.8710403,105.0283279,105.7697067,106.25914,
Isle of Man,IMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,78.51403809,79.25318909,82.36695099,81.76989746,82.64151764,82.49433136,85.09848022,81.30538177,81.08094025,82.44386292,84.01159668,84.65882874,86.56999207,88.14753723,87.94772339,90.07463837,87.8979187,89.19120026,92.14172363,91.44030762,91.14649963,91.4284668,93.118927,94.2408905,93.97062683,93.84932709,93.48976898,91.877388,92.56268311,94.27111816,94.1149292,94.74552917,102.6829071,,,,110.0201187,110.6973801,109.4510727,109.1013718,108.3233566,109.7612991,110.583313,107.8644104,108.4852295,114.5383224,112.9578629,,96.82868195,99.90045929,
Not classified,INX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,112.5037613,110.6596832,110.2797623,108.1092606,108.034523,108.2962799,108.0361481,107.4986801,106.2917709,104.4711227,102.2111816,100.2419891,98.92076874,97.87373352,97.78949738,98.09842682,99.11206055,100.0288162,100.7658615,101.2013016,100.7301865,100.0271835,100.3645477,100.3825836,100.8836288,101.2602081,79.85748291,102.8571777,101.9705582,102.28228,102.0224304,102.821228,102.7186279,102.9635468,103.0778503,102.9992371,103.3085327,102.4756012,102.7959671,103.2354889,103.3786774,102.1183395,101.9583435,101.5422363,101.184639,101.3414917,100.8527832,101.0328827,100.9808578,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,71.68360901,78.31629181,81.53137207,84.31117249,93.18235779,99.0038681,103.0100632,105.7108536,90.13262177,98.30462646,92.8343811,98.03038025,99.10462952,100.971138,101.1258698,102.1899796,102.4846725,103.3267975,103.7033386,105.0503311,107.2473297,108.6892319,107.9696732,105.8168106,104.215477,103.1377029,100.3798065,100.9050674,100.3303375,101.1606216,103.3752213,103.4033432,102.290657,101.7263565,99.19589996,99.76322174,100.3732605,101.1464767,101.8525772,100.6534424,100.7328033,101.4610596,115.0664978,107.5530319,108.9007034,111.2355728,110.7075424,,110.2767563,109.6953735,
Iraq,IRQ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,70.93583679,73.12471771,74.95378876,76.67916107,78.15923309,86.14862061,89.60781097,90.12827301,104.6446533,108.3041382,106.6450424,105.1549377,102.0077133,102.4117279,101.9821625,101.8750687,103.1766891,103.6593018,102.5919418,,108.8784637,90.93608856,90.17468262,,,85.11518097,,,98.27500153,97.02510071,,,105.9637833,104.3805695,,,108.6890182,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.12566376,98.9359436,98.81281281,98.98258209,99.80722046,99.67928314,99.80750275,98.54560852,98.03820038,98.41175079,99.09461975,99.01815796,99.43955994,100.2418823,99.31040192,97.64257813,97.65408325,99.93631744,101.1338806,101.4144363,101.170639,100.1350937,98.84156036,97.38709259,97.90337372,98.06362915,98.55238342,99.58429718,101.0990829,102.9927902,102.887291,99.5475769,98.28539276,96.66490173,96.86299896,97.30982971,98.13413239,99.24107361,99.88291931,99.30812073,98.81152344,98.21530151,98.1158371,98.18360901,98.62542725,99.53414154,100.3514404,100.4399109,100.9693527,,
Israel,ISR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,104.6356506,104.4033585,104.5070267,104.7375336,104.7990875,104.5105972,103.1956329,103.5812531,101.9403076,100.7738266,100.9630203,100.7814865,100.4546585,100.25103,98.99653625,99.16771698,98.23100281,96.45191193,99.32790375,102.0322113,102.5591202,102.3851013,104.0467224,104.6043625,,,106.0106277,107.2325516,107.2615204,107.1374283,106.670723,106.3178101,104.7628021,103.8044662,104.3342667,103.6946182,104.0737534,105.4466476,106.204483,106.8141479,105.6360168,105.1809311,105.6239624,104.7480469,104.901123,104.6884308,104.530159,,
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.5812683,108.3583832,108.3115768,107.9371033,107.4801178,106.2937317,104.7585907,103.5332031,102.4334488,102.2378769,101.8407593,101.5788269,101.0061493,100.7661972,100.6828918,99.7246933,98.8105011,98.5555191,98.20368958,98.32804108,98.43598175,99.33631897,100.0110168,98.41137695,98.04312897,99.16784668,100.0680466,101.4436874,104.5393295,103.9027786,103.4853363,102.8333817,102.4251022,102.0631409,102.290947,103.1094818,104.1129074,104.2742004,103.4859009,102.9937134,102.5043488,101.2919388,101.8972931,101.1514206,100.3867493,99.42546082,101.8793564,101.2479477,100.9693375,,
Jamaica,JAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.4805679,109.372879,105.0368423,107.8140335,100.8307266,100.6245117,101.0939407,102.6931305,104.6463165,103.6843872,103.3507538,104.7951279,104.6543808,103.6814804,102.7236023,102.0707779,104.5300522,102.5814514,103.8609085,102.698761,101.3817215,,98.06752014,,,,,,94.40437317,95.96071625,95.89864349,96.15705872,94.69860077,96.28224182,94.78166962,,90.61974335,,,,,,,,,,,,,,
Jordan,JOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,98.34078979,99.91674042,103.8583298,107.72435,109.2980881,109.585907,108.4802628,106.0839081,104.7762222,103.6213379,100.2059708,99.12090302,96.872612,97.07572937,97.97815704,101.0881805,100.7145386,102.7476425,99.73085785,97.61386871,96.78678894,98.00834656,97.36239624,95.74549866,94.83989716,95.3710022,,93.52326202,93.88433838,94.56410217,,96.81092834,97.90625763,98.0740509,96.90155029,94.89103699,92.0776062,89.57808685,,81.91504669,79.33522034,76.48641205,75.39795685,79.49862671,,78.56041718,80.77086639,81.45890045,81.79920959,80.35447693,
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,99.31027985,98.8458786,98.31743622,96.69641876,97.77464294,98.7269516,99.16821289,98.73680115,98.97293091,100.363678,99.55077362,98.58516693,98.25673676,98.46070099,99.37509155,100.6694489,101.1490326,100.7972107,100.4238205,100.0280838,99.30522156,98.95715332,98.84690857,99.51914978,99.83135223,99.47917175,98.55301666,98.03914642,97.79199982,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,112.6021271,,,,,117.8356094,,,114.6651764,115.6714706,119.2396011,123.0635223,124.8732681,123.4344864,101.7785416,101.7818069,99.50125122,96.8754425,96.29010773,96.95320129,99.94767761,101.63237,102.6658173,103.4474182,102.5416794,101.4763565,102.7717133,107.0839767,108.3263016,108.7613678,109.7716522,110.3984604,111.8934021,112.5344086,111.6400833,109.8852081,108.747757,105.836731,104.3713303,100.3210983,
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,62.30435944,64.15499115,68.11936188,71.1889267,105.3556824,108.14711,103.855423,102.8516769,98.48114014,117.7743378,118.1712723,114.3442535,115.6937714,114.7343597,110.0514908,104.9263763,104.3717117,103.6576691,101.6770401,102.2083511,98.77615356,96.63751221,95.29031372,94.57100677,91.25881195,89.18707275,,,90.38922882,88.97675323,93.18746185,94.38105011,88.24179077,101.8224182,100.4438934,99.34629059,96.34754181,102.3654938,102.2847977,103.9144974,,,109.4177322,,105.7534103,103.6615677,103.2053375,,,,,
Kyrgyz Republic,KGZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,118.2010269,,,,,125.1968765,,,112.2027664,111.01194,111.2854614,111.4198532,111.3083572,112.1607285,111.6729584,101.5367889,100.4742889,98.07408905,96.72524261,96.33525848,96.22815704,96.06302643,96.81401062,98.07888031,98.85199738,100.1320419,98.80465698,99.09832001,98.9442215,99.46109009,99.68408966,103.1013031,105.0209427,105.8174515,105.4100723,104.6014709,107.0424271,107.5654068,106.0478134,102.6354065,
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,27.70280075,39.06565857,38.10612869,,,,,,,,115.4263611,133.9728851,140.931015,136.4322052,128.9384308,129.2266235,130.1316528,124.068718,116.4555969,99.55506897,90.34819031,,,85.02591705,86.18074799,,93.20565033,96.42973328,101.2864227,106.8594971,115.8593674,129.4499054,131.4835205,131.9369965,130.8987122,128.8331909,127.8486023,123.7567902,123.2812271,123.8349304,122.1414719,121.7879333,123.4480591,116.8082199,117.0784836,110.1876526,107.8130569,107.4148483,106.4747391,105.3519974,
Kiribati,KIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.1429596,128.150528,105.5037537,,137.8536224,119.9100113,129.9297028,129.9123077,129.0676117,131.5083466,134.7462769,140.0263062,136.70784,129.6707611,127.4900436,121.4669724,115.8023605,114.3158417,117.1164474,117.1471786,120.4176331,120.4058609,119.2341385,119.5474319,118.2146606,117.5522079,117.7486267,116.0256424,108.4140396,109.5517426,117.9836121,110.5892029,116.1617584,111.8827515,111.93367,108.2425003,105.6639175,110.1147385,110.1238098,,,,,113.915863,105.5511322,106.2838364,101.3046112,,,108.0237122,
St. Kitts and Nevis,KNA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,94.55483246,97.44219971,96.1641922,95.86756897,106.6666718,94.97808075,95.46559143,,111.20298,106.289917,109.2919083,111.8026733,111.0216599,111.1391983,115.2978287,109.7335815,111.9257507,111.3246231,113.4356995,112.3562775,,,106.519928,,114.9642868,110.422493,106.7285385,107.4714584,108.9638672,109.6339798,,107.1527786,113.1620331,112.4245682,113.4796829,111.4769287,110.5994263,108.3139496,108.617981,108.3019638,108.7355423,,,,,
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,105.0127716,106.5085068,106.3741531,105.3147812,104.470108,104.9396286,103.4569931,103.5138016,104.7793198,105.0949326,105.4750366,105.1033325,104.6522903,103.2174072,101.9022217,100.9372711,101.6472168,102.1571579,103.5568314,105.3017731,105.2138824,104.8104401,103.8453064,103.6753998,103.3025208,102.900238,101.8404007,102.766449,102.5643311,100.6240463,99.24330902,98.92698669,99.91718292,100.2599869,101.1088486,101.738472,102.9203796,102.8828812,102.0039825,101.7198715,101.7119598,100.330307,98.06349182,98.30577087,98.78453827,97.71842194,98.08860016,99.60977936,100.9894485,,
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,89.37402344,89.74933624,91.36521912,92.09577942,94.04488373,96.30024719,102.1596222,104.5766068,101.8173981,101.2578506,99.80773163,100.9022903,102.9532166,105.6451721,107.2807007,105.5008698,101.445961,97.34404755,92.99237823,91.03352356,59.715271,57.75830841,67.88749695,80.6268692,90.90052795,105.2154922,109.0498123,107.2492828,101.9835892,98.63220215,96.08379364,99.13406372,101.220108,102.4925232,104.8803406,102.3398666,104.6261292,101.6098175,101.5350876,102.2396393,105.6248093,104.9829025,103.9619522,103.7813034,102.5897369,100.5321503,95.688797,92.36026764,88.00608826,87.28292847,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.5614014,107.3506775,107.5091782,108.7973938,109.4418488,109.2112808,108.9219513,111.321373,113.0389481,116.9218369,117.656868,117.7371674,118.5801468,117.2225037,118.7859726,117.4167023,124.9379807,115.2958908,116.4505768,114.2481766,116.8743515,113.6296692,114.4220734,114.9998932,115.8848801,123.4416885,123.9309921,117.9599609,124.970253,124.5482712,120.5311279,121.3335037,120.8600998,119.1759415,117.6048965,117.3249817,116.7239304,116.5177231,117.1274109,117.2902527,109.5094986,110.834671,110.7062912,111.7669525,110.9327393,109.8888702,109.9832001,109.9910812,109.567131,109.1470718,109.2313385,
Lao PDR,LAO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,58.13085938,61.62855148,61.45922852,,,66.0501709,99.22972107,98.94486237,102.6968994,102.6110382,103.5404892,101.2720795,98.78468323,97.38680267,97.18933105,100.7199707,,102.4061737,,98.12789917,97.87748718,95.68315887,101.6101837,104.8913803,105.7458496,109.1823807,109.8504791,111.3368912,109.0523911,106.968399,104.669281,106.2496033,108.4670715,110.1283417,112.3695679,114.4925613,116.2463303,118.9764404,121.3645935,123.4320526,122.0937881,120.7501221,119.9384689,118.0751801,113.9655991,109.6517563,106.0174026,102.3609924,100.0459595,98.81124878,
Lebanon,LBN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,135.9343414,,,134.0647278,,,,114.0747986,,117.2068176,122.2519073,119.4316635,113.1814194,,95.05283356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,37.02111816,38.30656815,39.41820145,,,41.51910019,38.99433136,,47.31153107,47.4468689,50.14390945,,,,40.53792953,,,,,,,,,,,,,,78.58885193,98.16748047,116.3042984,,,,,,95.13883209,,95.80924225,102.3635864,,105.1211395,,,97.42249298,95.33271027,89.47020721,85.10919189,,,,
Libya,LBY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.2102814,111.3780136,117.1636276,118.2333832,118.7732925,119.1144104,115.6959305,110.398941,115.4219208,113.0289078,111.5000076,,113.0615005,,,108.8178177,,,,,,,,,,,,,107.7097778,,103.6109619,103.2508316,103.2519608,105.4732513,102.0930481,109.0126877,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.61724091,101.7362823,109.071991,114.1858521,117.3551712,120.6375504,124.1921234,124.6581879,126.0665588,122.9909973,119.2403717,127.0576324,130.1899872,131.4137268,134.3966064,132.1082153,134.6774445,137.2818909,140.6070862,141.5915527,140.1826324,137.5991211,136.462738,133.1387329,126.4402084,128.6085358,129.7344971,128.9252167,104.3100586,103.4909363,104.6619568,103.5779495,103.4391327,101.9952927,102.9163895,107.3003082,100.5615234,,,,,,,,101.1423798,101.9086609,102.0014038,102.5982437,102.3345337,101.0907211,
Latin America & Caribbean,LCN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.553627,107.4011688,107.6109695,108.8012085,109.2613373,108.9512711,108.7334213,110.97509,112.5830765,116.0799408,116.6565704,116.8153381,117.4790192,116.1654587,117.4142914,116.2245102,122.9512787,114.1778564,115.1631927,113.1933899,115.644371,112.9130325,113.6459808,114.0885773,114.7131119,121.3441467,121.6070938,115.3900299,122.6455002,122.18293,118.6873703,119.4985962,119.1834869,117.5633392,116.3082886,116.0519485,115.5394897,115.5024796,115.9123383,116.044838,108.9456711,110.0737381,109.9362869,110.8564529,110.0063629,109.0231018,108.9624176,108.915802,108.5020065,108.1769714,108.269371,
Least developed countries: UN classification,LDC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,50.98209,50.47106934,53.16162872,56.18320084,56.90061951,59.61537933,62.09983063,63.67110825,65.43582916,66.97129822,68.75003052,70.09043884,70.07212067,70.43668365,69.8704834,68.04517365,67.99276733,67.02784729,69.25543213,68.69213104,67.56291199,69.32025146,69.18672943,69.59137726,70.56748199,72.46679688,73.24388885,76.42086792,77.14269257,76.98248291,79.17948914,81.48886871,86.19982147,89.46417236,91.9239502,94.17973328,96.63172913,98.27986908,100.8615494,101.4251709,101.8831406,103.6283722,104.1795883,104.2293396,104.4403229,103.4157486,103.9551468,104.7102737,105.9277267,106.646637,107.20858,
Low income,LIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,51.46995163,51.41189957,51.48384857,52.43135071,53.37331009,54.90703964,56.99192047,59.25077057,59.83520126,61.07221985,63.03052139,64.29128265,63.17451096,62.89091873,62.8773613,62.21891022,62.22565842,61.04539108,61.31356049,59.77201843,58.11431122,59.86600113,58.49209976,58.60810852,59.8431282,63.01414871,63.47113037,68.41472626,69.49315643,69.11829376,71.6364212,74.66677094,79.71833038,83.3911438,86.0863266,88.86620331,91.53330994,93.80876923,97.89161682,98.36013794,98.27593994,98.5942688,99.78418732,99.69512939,100.4493103,99.28214264,100.3998413,101.3304672,102.6969833,103.6283112,104.3520889,
Liechtenstein,LIE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1243973,109.1522217,106.812767,107.5119629,107.1121674,105.5256729,105.6987076,105.4591827,104.9505005,103.8280029,,102.6609879,105.6654205,105.4910202,104.6997375,106.3297882,103.8300095,,
Sri Lanka,LKA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.3147507,103.1361618,93.40666962,90.80014801,85.54850769,82.58769989,81.90345001,86.7739563,110.0986404,114.0339432,119.1801605,122.2083664,122.1326065,121.2919235,120.9748306,121.7013931,123.2200165,107.5614014,108.9937134,110.047821,109.8513489,109.9006805,107.9099808,107.1103516,106.6670227,109.4534988,105.062088,,106.993927,,,107.7947083,106.0455322,102.7808228,97.65267181,99.56508636,98.90337372,98.28852081,97.2772522,94.90720367,99.50328827,99.52458954,99.95391083,100.6436081,101.3596573,101.6614685,101.4740372,100.6327133,100.1620178,100.2300568,100.3017197,
Lower middle income,LMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,74.72209167,74.83634949,76.31736755,78.63622284,78.87422943,80.42537689,81.33824158,83.68269348,84.11734009,85.13754272,87.11154175,88.86654663,90.64981842,91.99507141,92.71714783,91.97458649,91.95498657,90.81716919,91.67749786,92.66130066,92.28130341,92.41777039,92.56729126,93.6504364,94.45709991,93.81127167,93.56080627,93.74198151,93.69814301,94.3588028,95.60240936,95.78959656,96.57565308,100.1047592,101.3955078,102.4835129,103.091629,104.1235199,103.7925034,103.7845001,104.2831268,104.8934708,105.9082031,106.1652908,104.6729279,104.3674469,106.9267883,106.2260971,100.7999268,100.4888229,101.323822,
